,day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
28808,-1.0,720200.0,PINA_COLADAS,15089.0,90.0,,,,,15092.0,90.0,,,,,15090.5,-130696.0
28813,-1.0,720300.0,PINA_COLADAS,15092.0,101.0,,,,,15093.0,23.0,15095.0,101.0,,,15092.5,-135692.0
28818,-1.0,720400.0,PINA_COLADAS,15088.0,15.0,15087.0,62.0,,,15089.0,38.0,15091.0,88.0,,,15088.5,-128388.0
28821,-1.0,720500.0,PINA_COLADAS,15086.0,25.0,15085.0,62.0,,,15088.0,25.0,15089.0,62.0,,,15087.0,-124562.0
28824,-1.0,720600.0,PINA_COLADAS,15085.0,75.0,,,,,15086.0,11.0,15088.0,24.0,15089.0,75.0,15085.5,-124334.0
28830,-1.0,720700.0,PINA_COLADAS,15083.0,32.0,15082.0,60.0,,,15085.0,32.0,15086.0,60.0,,,15084.0,-118906.0
28834,-1.0,720800.0,PINA_COLADAS,15079.0,14.0,15078.0,24.0,15077.0,62.0,15081.0,86.0,,,,,15080.0,-109894.0
28838,-1.0,720900.0,PINA_COLADAS,15076.0,22.0,15075.0,72.0,,,15078.0,22.0,15079.0,72.0,,,15077.0,-105838.0
28840,-1.0,721000.0,PINA_COLADAS,15076.0,87.0,,,,,15079.0,87.0,,,,,15077.5,-106792.0
28847,-1.0,721100.0,PINA_COLADAS,15080.0,30.0,15079.0,56.0,,,15083.0,86.0,,,,,15081.5,-113616.0
28850,-1.0,721200.0,PINA_COLADAS,15086.0,29.0,15085.0,71.0,,,15088.0,29.0,15089.0,71.0,,,15087.0,-124300.0
28854,-1.0,721300.0,PINA_COLADAS,15084.0,97.0,,,,,15087.0,97.0,,,,,15085.5,-121738.0
28856,-1.0,721400.0,PINA_COLADAS,15085.0,94.0,,,,,15088.0,94.0,,,,,15086.5,-123086.0
28862,-1.0,721500.0,PINA_COLADAS,15086.0,100.0,,,,,15089.0,100.0,,,,,15087.5,-125690.0
28866,-1.0,721600.0,PINA_COLADAS,15084.0,85.0,,,,,15087.0,85.0,,,,,15085.5,-121676.0
28870,-1.0,721700.0,PINA_COLADAS,15086.0,93.0,,,,,15089.0,38.0,15090.0,55.0,,,15087.5,-126038.0
28872,-1.0,721800.0,PINA_COLADAS,15087.0,34.0,15086.0,61.0,,,15090.0,95.0,,,,,15088.5,-126664.0
28878,-1.0,721900.0,PINA_COLADAS,15087.0,14.0,15085.0,104.0,,,15088.0,104.0,,,,,15087.5,-123436.0
28882,-1.0,722000.0,PINA_COLADAS,15086.0,84.0,,,,,15089.0,29.0,15090.0,55.0,,,15087.5,-126098.0
28887,-1.0,722100.0,PINA_COLADAS,15090.0,78.0,,,,,15093.0,78.0,,,,,15091.5,-132258.0
28888,-1.0,722200.0,PINA_COLADAS,15089.0,81.0,,,,,15092.0,81.0,,,,,15090.5,-130386.0
28893,-1.0,722300.0,PINA_COLADAS,15091.0,102.0,,,,,15094.0,102.0,,,,,15092.5,-134422.0
28898,-1.0,722400.0,PINA_COLADAS,15091.0,22.0,15090.0,57.0,,,15093.0,22.0,15094.0,57.0,,,15092.0,-133542.0
28901,-1.0,722500.0,PINA_COLADAS,15092.0,89.0,,,,,15095.0,89.0,,,,,15093.5,-136162.0
28904,-1.0,722600.0,PINA_COLADAS,15089.0,34.0,15088.0,74.0,,,15092.0,108.0,,,,,15090.5,-130210.0
28909,-1.0,722700.0,PINA_COLADAS,15089.0,72.0,,,,,15092.0,72.0,,,,,15090.5,-130496.0
28914,-1.0,722800.0,PINA_COLADAS,15089.0,29.0,15088.0,70.0,,,15091.0,29.0,15092.0,70.0,,,15090.0,-129832.0
28917,-1.0,722900.0,PINA_COLADAS,15089.0,98.0,,,,,15092.0,98.0,,,,,15090.5,-130610.0
28920,-1.0,723000.0,PINA_COLADAS,15090.0,32.0,15089.0,38.0,15088.0,74.0,15091.0,38.0,15092.0,74.0,,,15090.5,-130114.0
28925,-1.0,723100.0,PINA_COLADAS,15089.0,28.0,15088.0,71.0,,,15091.0,28.0,15092.0,71.0,,,15090.0,-130050.0
28931,-1.0,723200.0,PINA_COLADAS,15088.0,20.0,15087.0,51.0,,,15091.0,71.0,,,,,15089.5,-128318.0
28935,-1.0,723300.0,PINA_COLADAS,15087.0,73.0,,,,,15090.0,80.0,,,,,15088.5,-127406.0
28937,-1.0,723400.0,PINA_COLADAS,15086.0,57.0,,,,,15087.0,8.0,15089.0,30.0,15090.0,57.0,15086.5,-126296.0
28943,-1.0,723500.0,PINA_COLADAS,15086.0,76.0,,,,,15089.0,76.0,,,,,15087.5,-125778.0
28947,-1.0,723600.0,PINA_COLADAS,15083.0,98.0,,,,,15086.0,98.0,,,,,15084.5,-119744.0
28951,-1.0,723700.0,PINA_COLADAS,15083.0,93.0,,,,,15086.0,93.0,,,,,15084.5,-119568.0
28953,-1.0,723800.0,PINA_COLADAS,15085.0,100.0,,,,,15088.0,26.0,15089.0,74.0,,,15086.5,-124090.0
28959,-1.0,723900.0,PINA_COLADAS,15085.0,77.0,,,,,15088.0,77.0,,,,,15086.5,-123982.0
28963,-1.0,724000.0,PINA_COLADAS,15086.0,104.0,,,,,15089.0,104.0,,,,,15087.5,-125496.0
28967,-1.0,724100.0,PINA_COLADAS,15086.0,20.0,15085.0,63.0,,,15087.0,40.0,15089.0,83.0,,,15086.5,-124656.0
28969,-1.0,724200.0,PINA_COLADAS,15084.0,97.0,,,,,15087.0,97.0,,,,,15085.5,-121282.0
28975,-1.0,724300.0,PINA_COLADAS,15085.0,94.0,,,,,15088.0,94.0,,,,,15086.5,-123762.0
28977,-1.0,724400.0,PINA_COLADAS,15088.0,97.0,,,,,15091.0,97.0,,,,,15089.5,-129140.0
28980,-1.0,724500.0,PINA_COLADAS,15089.0,102.0,,,,,15092.0,102.0,,,,,15090.5,-130812.0
28985,-1.0,724600.0,PINA_COLADAS,15094.0,38.0,15093.0,61.0,,,15096.0,38.0,15097.0,61.0,,,15095.0,-139490.0
28991,-1.0,724700.0,PINA_COLADAS,15096.0,74.0,,,,,15099.0,74.0,,,,,15097.5,-144836.0
28992,-1.0,724800.0,PINA_COLADAS,15098.0,87.0,,,,,15101.0,87.0,,,,,15099.5,-148062.0
28996,-1.0,724900.0,PINA_COLADAS,15098.0,38.0,15097.0,29.0,15096.0,57.0,15099.0,29.0,15100.0,57.0,,,15098.5,-145400.0
29001,-1.0,725000.0,PINA_COLADAS,15094.0,104.0,,,,,15097.0,104.0,,,,,15095.5,-140804.0
29006,-1.0,725100.0,PINA_COLADAS,15094.0,97.0,,,,,15097.0,97.0,,,,,15095.5,-140206.0
29008,-1.0,725200.0,PINA_COLADAS,15094.0,106.0,,,,,15097.0,106.0,,,,,15095.5,-140262.0
29012,-1.0,725300.0,PINA_COLADAS,15091.0,97.0,,,,,15094.0,97.0,,,,,15092.5,-135258.0
29018,-1.0,725400.0,PINA_COLADAS,15092.0,86.0,,,,,15095.0,86.0,,,,,15093.5,-137246.0
29022,-1.0,725500.0,PINA_COLADAS,15091.0,37.0,15090.0,59.0,,,15093.0,37.0,15094.0,59.0,,,15092.0,-134052.0
29024,-1.0,725600.0,PINA_COLADAS,15088.0,27.0,15087.0,63.0,,,15090.0,27.0,15091.0,63.0,,,15089.0,-128348.0
29028,-1.0,725700.0,PINA_COLADAS,15087.0,24.0,15086.0,64.0,,,15089.0,36.0,15090.0,64.0,,,15088.0,-126274.0
29034,-1.0,725800.0,PINA_COLADAS,15085.0,22.0,15084.0,74.0,,,15088.0,96.0,,,,,15086.5,-122800.0
29038,-1.0,725900.0,PINA_COLADAS,15082.0,32.0,15081.0,64.0,,,15084.0,32.0,15085.0,64.0,,,15083.0,-116784.0
29040,-1.0,726000.0,PINA_COLADAS,15080.0,39.0,15079.0,74.0,,,15083.0,113.0,,,,,15081.5,-113206.0
29044,-1.0,726100.0,PINA_COLADAS,15080.0,34.0,15079.0,89.0,,,15082.0,27.0,15083.0,62.0,,,15081.0,-112784.0
29050,-1.0,726200.0,PINA_COLADAS,15078.0,86.0,,,,,15081.0,86.0,,,,,15079.5,-110382.0
29054,-1.0,726300.0,PINA_COLADAS,15078.0,23.0,15077.0,59.0,,,15080.0,23.0,15081.0,59.0,,,15079.0,-109042.0
29056,-1.0,726400.0,PINA_COLADAS,15078.0,93.0,,,,,15081.0,35.0,15082.0,58.0,,,15079.5,-110736.0
29060,-1.0,726500.0,PINA_COLADAS,15076.0,105.0,,,,,15079.0,105.0,,,,,15077.5,-106016.0
29066,-1.0,726600.0,PINA_COLADAS,15073.0,83.0,,,,,15076.0,83.0,,,,,15074.5,-100616.0
29069,-1.0,726700.0,PINA_COLADAS,15075.0,81.0,,,,,15078.0,81.0,,,,,15076.5,-104444.0
29072,-1.0,726800.0,PINA_COLADAS,15074.0,33.0,15073.0,75.0,,,15077.0,108.0,,,,,15075.5,-101938.0
29076,-1.0,726900.0,PINA_COLADAS,15073.0,25.0,15072.0,65.0,,,15076.0,90.0,,,,,15074.5,-99974.0
29081,-1.0,727000.0,PINA_COLADAS,15071.0,84.0,,,,,15074.0,84.0,,,,,15072.5,-96626.0
29085,-1.0,727100.0,PINA_COLADAS,15070.0,95.0,,,,,15073.0,28.0,15074.0,67.0,,,15071.5,-95600.0
29088,-1.0,727200.0,PINA_COLADAS,15069.0,97.0,,,,,15072.0,97.0,,,,,15070.5,-93304.0
29092,-1.0,727300.0,PINA_COLADAS,15066.0,97.0,,,,,15069.0,97.0,,,,,15067.5,-87114.0
29097,-1.0,727400.0,PINA_COLADAS,15064.0,98.0,,,,,15067.0,35.0,15068.0,63.0,,,15065.5,-84100.0
29101,-1.0,727500.0,PINA_COLADAS,15066.0,104.0,,,,,15069.0,104.0,,,,,15067.5,-86782.0
29104,-1.0,727600.0,PINA_COLADAS,15066.0,37.0,15065.0,54.0,,,15068.0,37.0,15069.0,54.0,,,15067.0,-86450.0
29109,-1.0,727700.0,PINA_COLADAS,15066.0,87.0,,,,,15069.0,87.0,,,,,15067.5,-87672.0
29115,-1.0,727800.0,PINA_COLADAS,15070.0,36.0,15069.0,38.0,15068.0,60.0,15071.0,38.0,15072.0,60.0,,,15070.5,-92044.0
29117,-1.0,727900.0,PINA_COLADAS,15069.0,78.0,,,,,15072.0,78.0,,,,,15070.5,-93004.0
29121,-1.0,728000.0,PINA_COLADAS,15068.0,103.0,,,,,15071.0,35.0,15072.0,68.0,,,15069.5,-91674.0
29125,-1.0,728100.0,PINA_COLADAS,15066.0,72.0,,,,,15069.0,72.0,,,,,15067.5,-87530.0
29131,-1.0,728200.0,PINA_COLADAS,15070.0,77.0,,,,,15073.0,77.0,,,,,15071.5,-95190.0
29133,-1.0,728300.0,PINA_COLADAS,15072.0,96.0,,,,,15075.0,96.0,,,,,15073.5,-98818.0
29137,-1.0,728400.0,PINA_COLADAS,15069.0,97.0,,,,,15072.0,97.0,,,,,15070.5,-93294.0
29141,-1.0,728500.0,PINA_COLADAS,15071.0,97.0,,,,,15074.0,97.0,,,,,15072.5,-96718.0
29147,-1.0,728600.0,PINA_COLADAS,15072.0,105.0,,,,,15075.0,33.0,15076.0,72.0,,,15073.5,-99430.0
29149,-1.0,728700.0,PINA_COLADAS,15073.0,40.0,15072.0,83.0,,,15075.0,27.0,15076.0,56.0,,,15074.0,-99434.0
29152,-1.0,728800.0,PINA_COLADAS,15075.0,74.0,,,,,15078.0,74.0,,,,,15076.5,-104768.0
29157,-1.0,728900.0,PINA_COLADAS,15077.0,104.0,,,,,15080.0,104.0,,,,,15078.5,-108322.0
29162,-1.0,729000.0,PINA_COLADAS,15076.0,99.0,,,,,15079.0,99.0,,,,,15077.5,-106054.0
29165,-1.0,729100.0,PINA_COLADAS,15074.0,87.0,,,,,15077.0,87.0,,,,,15075.5,-102582.0
29168,-1.0,729200.0,PINA_COLADAS,15074.0,110.0,,,,,15077.0,110.0,,,,,15075.5,-102822.0
29173,-1.0,729300.0,PINA_COLADAS,15077.0,95.0,,,,,15080.0,95.0,,,,,15078.5,-107728.0
29178,-1.0,729400.0,PINA_COLADAS,15075.0,36.0,15074.0,66.0,,,15077.0,36.0,15078.0,66.0,,,15076.0,-103330.0
29181,-1.0,729500.0,PINA_COLADAS,15077.0,36.0,15076.0,52.0,,,15080.0,88.0,,,,,15078.5,-107596.0
29184,-1.0,729600.0,PINA_COLADAS,15076.0,108.0,,,,,15077.0,32.0,15079.0,108.0,,,15076.5,-106766.0
29190,-1.0,729700.0,PINA_COLADAS,15075.0,26.0,15074.0,63.0,,,15078.0,89.0,,,,,15076.5,-103736.0
29194,-1.0,729800.0,PINA_COLADAS,15076.0,86.0,,,,,15079.0,86.0,,,,,15077.5,-106240.0
29199,-1.0,729900.0,PINA_COLADAS,15079.0,28.0,15078.0,66.0,,,15082.0,94.0,,,,,15080.5,-111344.0
29200,-1.0,730000.0,PINA_COLADAS,15079.0,39.0,15078.0,63.0,,,15081.0,39.0,15082.0,63.0,,,15080.0,-111190.0
29206,-1.0,730100.0,PINA_COLADAS,15085.0,96.0,,,,,15088.0,96.0,,,,,15086.5,-123052.0
29210,-1.0,730200.0,PINA_COLADAS,15084.0,98.0,,,,,15087.0,98.0,,,,,15085.5,-121118.0
29214,-1.0,730300.0,PINA_COLADAS,15088.0,35.0,15087.0,102.0,,,15090.0,102.0,,,,,15089.0,-127504.0
29216,-1.0,730400.0,PINA_COLADAS,15088.0,35.0,15087.0,89.0,,,15090.0,89.0,,,,,15089.0,-127188.0
29222,-1.0,730500.0,PINA_COLADAS,15088.0,89.0,,,,,15091.0,89.0,,,,,15089.5,-129558.0
29226,-1.0,730600.0,PINA_COLADAS,15090.0,33.0,15089.0,62.0,,,15093.0,95.0,,,,,15091.5,-132470.0
29230,-1.0,730700.0,PINA_COLADAS,15088.0,91.0,,,,,15091.0,91.0,,,,,15089.5,-129606.0
29232,-1.0,730800.0,PINA_COLADAS,15087.0,78.0,,,,,15090.0,78.0,,,,,15088.5,-127882.0
29238,-1.0,730900.0,PINA_COLADAS,15087.0,95.0,,,,,15090.0,95.0,,,,,15088.5,-127844.0
29242,-1.0,731000.0,PINA_COLADAS,15087.0,111.0,,,,,15090.0,111.0,,,,,15088.5,-126930.0
29246,-1.0,731100.0,PINA_COLADAS,15084.0,93.0,,,,,15087.0,93.0,,,,,15085.5,-121228.0
29248,-1.0,731200.0,PINA_COLADAS,15083.0,83.0,,,,,15084.0,34.0,15086.0,83.0,,,15083.5,-119670.0
29253,-1.0,731300.0,PINA_COLADAS,15083.0,20.0,15082.0,89.0,,,15085.0,89.0,,,,,15084.0,-117256.0
29258,-1.0,731400.0,PINA_COLADAS,15080.0,80.0,,,,,15083.0,80.0,,,,,15081.5,-114164.0
29261,-1.0,731500.0,PINA_COLADAS,15081.0,92.0,,,,,15084.0,92.0,,,,,15082.5,-115940.0
29264,-1.0,731600.0,PINA_COLADAS,15082.0,38.0,15081.0,66.0,,,15084.0,38.0,15085.0,66.0,,,15083.0,-116988.0
29269,-1.0,731700.0,PINA_COLADAS,15082.0,83.0,,,,,15085.0,83.0,,,,,15083.5,-117894.0
29274,-1.0,731800.0,PINA_COLADAS,15084.0,36.0,15083.0,60.0,,,15087.0,96.0,,,,,15085.5,-120990.0
29277,-1.0,731900.0,PINA_COLADAS,15083.0,112.0,,,,,15086.0,112.0,,,,,15084.5,-119738.0
29280,-1.0,732000.0,PINA_COLADAS,15083.0,31.0,15082.0,61.0,,,15085.0,31.0,15086.0,61.0,,,15084.0,-118676.0
29287,-1.0,732100.0,PINA_COLADAS,15085.0,87.0,,,,,15088.0,93.0,,,,,15086.5,-123976.0
29291,-1.0,732200.0,PINA_COLADAS,15086.0,94.0,,,,,15089.0,94.0,,,,,15087.5,-125078.0
29295,-1.0,732300.0,PINA_COLADAS,15086.0,35.0,15085.0,64.0,,,15087.0,23.0,15089.0,99.0,,,15086.5,-124862.0
29297,-1.0,732400.0,PINA_COLADAS,15086.0,81.0,,,,,15089.0,81.0,,,,,15087.5,-125126.0
29303,-1.0,732500.0,PINA_COLADAS,15087.0,86.0,,,,,15090.0,86.0,,,,,15088.5,-127562.0
29307,-1.0,732600.0,PINA_COLADAS,15085.0,100.0,,,,,15088.0,100.0,,,,,15086.5,-123768.0
29311,-1.0,732700.0,PINA_COLADAS,15087.0,38.0,15086.0,54.0,,,15088.0,34.0,15090.0,92.0,,,15087.5,-126770.0
29313,-1.0,732800.0,PINA_COLADAS,15087.0,111.0,,,,,15090.0,111.0,,,,,15088.5,-127050.0
29319,-1.0,732900.0,PINA_COLADAS,15088.0,39.0,15087.0,106.0,,,15090.0,106.0,,,,,15089.0,-127422.0
29323,-1.0,733000.0,PINA_COLADAS,15087.0,88.0,,,,,15090.0,88.0,,,,,15088.5,-126876.0
29327,-1.0,733100.0,PINA_COLADAS,15090.0,28.0,15089.0,71.0,,,15092.0,28.0,15093.0,71.0,,,15091.0,-132042.0
29330,-1.0,733200.0,PINA_COLADAS,15088.0,88.0,,,,,15091.0,88.0,,,,,15089.5,-129584.0
29335,-1.0,733300.0,PINA_COLADAS,15087.0,34.0,15086.0,58.0,,,15089.0,34.0,15090.0,58.0,,,15088.0,-126386.0
29336,-1.0,733400.0,PINA_COLADAS,15087.0,33.0,15086.0,75.0,,,15090.0,108.0,,,,,15088.5,-126672.0
29340,-1.0,733500.0,PINA_COLADAS,15089.0,22.0,15088.0,61.0,,,15092.0,83.0,,,,,15090.5,-130502.0
29345,-1.0,733600.0,PINA_COLADAS,15090.0,94.0,,,,,15093.0,94.0,,,,,15091.5,-133558.0
29351,-1.0,733700.0,PINA_COLADAS,15091.0,14.0,15090.0,21.0,15089.0,52.0,15092.0,21.0,15093.0,52.0,,,15091.5,-132020.0
29352,-1.0,733800.0,PINA_COLADAS,15092.0,34.0,15091.0,73.0,,,15094.0,34.0,15095.0,73.0,,,15093.0,-135810.0
29356,-1.0,733900.0,PINA_COLADAS,15094.0,104.0,,,,,15097.0,104.0,,,,,15095.5,-141040.0
29362,-1.0,734000.0,PINA_COLADAS,15091.0,84.0,,,,,15094.0,84.0,,,,,15092.5,-134634.0
29366,-1.0,734100.0,PINA_COLADAS,15089.0,91.0,,,,,15092.0,91.0,,,,,15090.5,-130656.0
29368,-1.0,734200.0,PINA_COLADAS,15091.0,101.0,,,,,15094.0,40.0,15095.0,61.0,,,15092.5,-135614.0
29372,-1.0,734300.0,PINA_COLADAS,15090.0,103.0,,,,,15093.0,33.0,15094.0,70.0,,,15091.5,-133804.0
29379,-1.0,734400.0,PINA_COLADAS,15091.0,95.0,,,,,15094.0,95.0,,,,,15092.5,-135162.0
29382,-1.0,734500.0,PINA_COLADAS,15093.0,87.0,,,,,15096.0,34.0,15097.0,53.0,,,15094.5,-139620.0
29384,-1.0,734600.0,PINA_COLADAS,15094.0,28.0,15093.0,69.0,,,15096.0,28.0,15097.0,69.0,,,15095.0,-139798.0
29388,-1.0,734700.0,PINA_COLADAS,15096.0,37.0,15095.0,62.0,,,15098.0,37.0,15099.0,62.0,,,15097.0,-143668.0
29394,-1.0,734800.0,PINA_COLADAS,15094.0,30.0,15093.0,91.0,,,15096.0,91.0,,,,,15095.0,-138430.0
29398,-1.0,734900.0,PINA_COLADAS,15095.0,103.0,,,,,15096.0,33.0,15098.0,103.0,,,15095.5,-142506.0
29400,-1.0,735000.0,PINA_COLADAS,15094.0,109.0,,,,,15097.0,109.0,,,,,15095.5,-140494.0
29404,-1.0,735100.0,PINA_COLADAS,15092.0,114.0,,,,,15095.0,114.0,,,,,15093.5,-136854.0
29410,-1.0,735200.0,PINA_COLADAS,15089.0,26.0,15088.0,53.0,,,15092.0,79.0,,,,,15090.5,-130558.0
29414,-1.0,735300.0,PINA_COLADAS,15091.0,34.0,15090.0,74.0,,,15093.0,34.0,15094.0,74.0,,,15092.0,-134212.0
29417,-1.0,735400.0,PINA_COLADAS,15091.0,24.0,15090.0,69.0,,,15092.0,22.0,15094.0,93.0,,,15091.5,-134252.0
29420,-1.0,735500.0,PINA_COLADAS,15091.0,108.0,,,,,15094.0,108.0,,,,,15092.5,-134928.0
29425,-1.0,735600.0,PINA_COLADAS,15092.0,25.0,15091.0,70.0,,,15095.0,95.0,,,,,15093.5,-136226.0
29429,-1.0,735700.0,PINA_COLADAS,15092.0,74.0,,,,,15093.0,2.0,15095.0,21.0,15096.0,74.0,15092.5,-137908.0
29432,-1.0,735800.0,PINA_COLADAS,15090.0,98.0,,,,,15093.0,29.0,15094.0,69.0,,,15091.5,-133720.0
29436,-1.0,735900.0,PINA_COLADAS,15090.0,89.0,,,,,15093.0,89.0,,,,,15091.5,-133590.0
29441,-1.0,736000.0,PINA_COLADAS,15090.0,96.0,,,,,15093.0,96.0,,,,,15091.5,-133282.0
29445,-1.0,736100.0,PINA_COLADAS,15087.0,100.0,,,,,15090.0,100.0,,,,,15088.5,-126710.0
29448,-1.0,736200.0,PINA_COLADAS,15084.0,87.0,,,,,15087.0,26.0,15088.0,61.0,,,15085.5,-122178.0
29452,-1.0,736300.0,PINA_COLADAS,15081.0,102.0,,,,,15084.0,102.0,,,,,15082.5,-115676.0
29457,-1.0,736400.0,PINA_COLADAS,15079.0,105.0,,,,,15082.0,105.0,,,,,15080.5,-111478.0
29461,-1.0,736500.0,PINA_COLADAS,15076.0,107.0,,,,,15079.0,107.0,,,,,15077.5,-105622.0
29466,-1.0,736600.0,PINA_COLADAS,15075.0,24.0,15074.0,52.0,,,15077.0,24.0,15078.0,52.0,,,15076.0,-103000.0
29469,-1.0,736700.0,PINA_COLADAS,15079.0,78.0,,,,,15082.0,78.0,,,,,15080.5,-111266.0
29475,-1.0,736800.0,PINA_COLADAS,15079.0,89.0,,,,,15082.0,89.0,,,,,15080.5,-111984.0
29477,-1.0,736900.0,PINA_COLADAS,15079.0,95.0,,,,,15082.0,95.0,,,,,15080.5,-112116.0
29481,-1.0,737000.0,PINA_COLADAS,15081.0,12.0,15079.0,95.0,,,15082.0,95.0,,,,,15081.5,-111420.0
29485,-1.0,737100.0,PINA_COLADAS,15078.0,96.0,,,,,15081.0,34.0,15082.0,62.0,,,15079.5,-110378.0
29491,-1.0,737200.0,PINA_COLADAS,15074.0,88.0,,,,,15077.0,88.0,,,,,15075.5,-101430.0
29493,-1.0,737300.0,PINA_COLADAS,15072.0,104.0,,,,,15075.0,104.0,,,,,15073.5,-97888.0
29497,-1.0,737400.0,PINA_COLADAS,15074.0,104.0,,,,,15077.0,30.0,15078.0,74.0,,,15075.5,-102620.0
29501,-1.0,737500.0,PINA_COLADAS,15074.0,21.0,15073.0,53.0,,,15076.0,21.0,15077.0,53.0,,,15075.0,-101092.0
29507,-1.0,737600.0,PINA_COLADAS,15078.0,100.0,,,,,15081.0,38.0,15082.0,62.0,,,15079.5,-110432.0
29510,-1.0,737700.0,PINA_COLADAS,15077.0,98.0,,,,,15080.0,98.0,,,,,15078.5,-107790.0
29512,-1.0,737800.0,PINA_COLADAS,15079.0,20.0,15078.0,64.0,,,15082.0,84.0,,,,,15080.5,-110950.0
29517,-1.0,737900.0,PINA_COLADAS,15079.0,115.0,,,,,15082.0,40.0,15083.0,75.0,,,15080.5,-112490.0
29522,-1.0,738000.0,PINA_COLADAS,15081.0,90.0,,,,,15084.0,90.0,,,,,15082.5,-115368.0
29525,-1.0,738100.0,PINA_COLADAS,15081.0,28.0,15080.0,50.0,,,15084.0,78.0,,,,,15082.5,-114932.0
29528,-1.0,738200.0,PINA_COLADAS,15081.0,36.0,15080.0,71.0,,,15083.0,36.0,15084.0,71.0,,,15082.0,-114494.0
29533,-1.0,738300.0,PINA_COLADAS,15079.0,99.0,,,,,15082.0,99.0,,,,,15080.5,-112120.0
29538,-1.0,738400.0,PINA_COLADAS,15080.0,87.0,,,,,15083.0,97.0,,,,,15081.5,-114130.0
29542,-1.0,738500.0,PINA_COLADAS,15080.0,79.0,,,,,15083.0,79.0,,,,,15081.5,-114214.0
29544,-1.0,738600.0,PINA_COLADAS,15079.0,97.0,,,,,15082.0,97.0,,,,,15080.5,-111508.0
29550,-1.0,738700.0,PINA_COLADAS,15076.0,105.0,,,,,15079.0,105.0,,,,,15077.5,-105712.0
29554,-1.0,738800.0,PINA_COLADAS,15078.0,38.0,15077.0,73.0,,,15080.0,38.0,15081.0,73.0,,,15079.0,-108820.0
29558,-1.0,738900.0,PINA_COLADAS,15079.0,33.0,15078.0,109.0,,,15081.0,109.0,,,,,15080.0,-109260.0
29560,-1.0,739000.0,PINA_COLADAS,15078.0,20.0,15077.0,64.0,,,15081.0,84.0,,,,,15079.5,-109006.0
29566,-1.0,739100.0,PINA_COLADAS,15079.0,27.0,15078.0,83.0,,,15081.0,83.0,,,,,15080.0,-110118.0
29570,-1.0,739200.0,PINA_COLADAS,15075.0,93.0,,,,,15078.0,93.0,,,,,15076.5,-104134.0
29574,-1.0,739300.0,PINA_COLADAS,15078.0,111.0,,,,,15081.0,111.0,,,,,15079.5,-110016.0
29576,-1.0,739400.0,PINA_COLADAS,15076.0,22.0,15075.0,69.0,,,15079.0,91.0,,,,,15077.5,-105096.0
29582,-1.0,739500.0,PINA_COLADAS,15074.0,107.0,,,,,15077.0,107.0,,,,,15075.5,-101652.0
29586,-1.0,739600.0,PINA_COLADAS,15073.0,108.0,,,,,15076.0,108.0,,,,,15074.5,-99758.0
29590,-1.0,739700.0,PINA_COLADAS,15076.0,83.0,,,,,15079.0,83.0,,,,,15077.5,-105508.0
29592,-1.0,739800.0,PINA_COLADAS,15077.0,82.0,,,,,15080.0,82.0,,,,,15078.5,-108086.0
29598,-1.0,739900.0,PINA_COLADAS,15076.0,106.0,,,,,15077.0,39.0,15079.0,106.0,,,15076.5,-105562.0
29602,-1.0,740000.0,PINA_COLADAS,15076.0,39.0,15075.0,52.0,,,15078.0,39.0,15079.0,52.0,,,15077.0,-104972.0
29605,-1.0,740100.0,PINA_COLADAS,15075.0,35.0,15074.0,71.0,,,15077.0,35.0,15078.0,71.0,,,15076.0,-103056.0
29608,-1.0,740200.0,PINA_COLADAS,15074.0,108.0,,,,,15077.0,108.0,,,,,15075.5,-102240.0
29613,-1.0,740300.0,PINA_COLADAS,15076.0,34.0,15075.0,65.0,,,15078.0,34.0,15079.0,65.0,,,15077.0,-104784.0
29618,-1.0,740400.0,PINA_COLADAS,15074.0,94.0,,,,,15077.0,94.0,,,,,15075.5,-101528.0
29621,-1.0,740500.0,PINA_COLADAS,15074.0,33.0,15073.0,60.0,,,15077.0,93.0,,,,,15075.5,-101264.0
29624,-1.0,740600.0,PINA_COLADAS,15071.0,39.0,15070.0,72.0,,,15074.0,111.0,,,,,15072.5,-95332.0
29629,-1.0,740700.0,PINA_COLADAS,15071.0,98.0,,,,,15074.0,98.0,,,,,15072.5,-95830.0
29634,-1.0,740800.0,PINA_COLADAS,15073.0,87.0,,,,,15076.0,87.0,,,,,15074.5,-99998.0
29637,-1.0,740900.0,PINA_COLADAS,15075.0,79.0,,,,,15078.0,79.0,,,,,15076.5,-104262.0
29641,-1.0,741000.0,PINA_COLADAS,15074.0,109.0,,,,,15077.0,109.0,,,,,15075.5,-101470.0
29647,-1.0,741100.0,PINA_COLADAS,15076.0,36.0,15075.0,55.0,,,15079.0,91.0,,,,,15077.5,-105160.0
29651,-1.0,741200.0,PINA_COLADAS,15075.0,82.0,,,,,15078.0,82.0,,,,,15076.5,-103984.0
29655,-1.0,741300.0,PINA_COLADAS,15074.0,86.0,,,,,15075.0,33.0,15077.0,86.0,,,15074.5,-101420.0
29657,-1.0,741400.0,PINA_COLADAS,15073.0,82.0,,,,,15076.0,82.0,,,,,15074.5,-100216.0
